file,mode,shape,bit_depth,color_type,channels,ch0_min,ch0_max,ch0_mean,ch0_std,ch0_min_norm,ch0_max_norm,ch0_mean_norm,ch0_std_norm,ch1_min,ch1_max,ch1_mean,ch1_std,ch1_min_norm,ch1_max_norm,ch1_mean_norm,ch1_std_norm,ch2_min,ch2_max,ch2_mean,ch2_std,ch2_min_norm,ch2_max_norm,ch2_mean_norm,ch2_std_norm
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S11.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,32.0,15.413157262905163,6.678510788957488,0.0,0.12549019607843137,0.060443753972177106,0.026190238388068582
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S14.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,51.0,26.432268907563024,11.19696562242546,0.0,0.2,0.10365595650024716,0.04390966910755082
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S17.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,49.0,24.82655462184874,11.345618094846103,0.0,0.19215686274509805,0.09735903773274016,0.044492619979788636
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S2.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,38.0,17.283217286914766,8.8122134617611,0.0,0.14901960784313725,0.06777732269378339,0.03455769985004353
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S22.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,46.0,23.2405762304922,11.379986461540152,0.0,0.1803921568627451,0.09113951462938118,0.044627397888392754
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S25.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,35.0,17.670540216086433,7.397162352729077,0.0,0.13725490196078433,0.06929623614151542,0.02900847981462383
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S28.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,32.0,15.031164465786315,6.488607707093444,0.0,0.12549019607843137,0.05894574300308359,0.02544552041997429
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S30.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,43.0,20.378631452581033,9.955467447622306,0.0,0.16862745098039217,0.07991620177482758,0.03904104881420512
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S33.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,48.0,24.449411764705882,11.364519997783876,0.0,0.18823529411764706,0.0958800461361015,0.04456674508934853
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S36.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,47.0,23.553085234093636,11.382848799129837,0.0,0.1843137254901961,0.09236504013370053,0.04463862274168563
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S39.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,45.0,22.276350540216086,11.217296288374449,0.0,0.17647058823529413,0.0873582374126121,0.04398939720931157
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S41.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,34.0,15.469291716686675,7.762608106324856,0.0,0.13333333333333333,0.06066388908504578,0.03044160041696022
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S44.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,45.0,21.95188475390156,10.676637021101532,0.0,0.17647058823529413,0.08608582256431985,0.04186916478863346
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S47.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,29.0,13.952316926770708,5.823517543257533,0.0,0.11372549019607843,0.05471496834027729,0.022837323699049148
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S5.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,32.0,15.031164465786315,6.488607707093444,0.0,0.12549019607843137,0.05894574300308359,0.02544552041997429
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f1_S8.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,6.0,0.2909963985594238,1.256924385614145,0.0,0.023529411764705882,0.0011411623472918579,0.004929115237702529,0.0,48.0,24.449411764705882,11.364519997783876,0.0,0.18823529411764706,0.0958800461361015,0.04456674508934853
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S1.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,48.0,24.630108043217287,10.752355273422735,0.0,0.18823529411764706,0.09658865899300897,0.042166099111461706
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S12.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,38.0,17.52984393757503,8.23433418069816,0.0,0.14901960784313725,0.06874448602970601,0.03229150659097317
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S15.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,38.0,17.76528211284514,7.9225806694681165,0.0,0.14901960784313725,0.06966777299154957,0.031068943801835752
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S18.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,40.0,19.513709483793516,8.538115476590296,0.0,0.1568627450980392,0.07652435091683732,0.03348280579055018
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S20.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,46.0,22.262953181272508,11.064785902901136,0.0,0.1803921568627451,0.08730569875008827,0.04339131726627896
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S23.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,37.0,17.22314525810324,7.795606371719241,0.0,0.1450980392156863,0.06754174611020879,0.030571005379291142
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S26.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,38.0,17.13671068427371,8.990729611789625,0.0,0.14901960784313725,0.06720278699715179,0.03525776318348873
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S29.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,47.0,23.161920768307322,10.643348368719497,0.0,0.1843137254901961,0.0908310618364993,0.04173862105380195
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S31.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,36.0,16.03625450180072,7.992702637721283,0.0,0.1411764705882353,0.06288727255608126,0.03134393191263248
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S34.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,45.0,22.873037214885954,11.369347198555602,0.0,0.17647058823529413,0.0896981851564155,0.04458567528845334
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S37.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,48.0,24.270588235294117,11.2064469425125,0.0,0.18823529411764706,0.09517877739331027,0.04394685075495098
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S4.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,37.0,17.488643457382953,7.860517424075713,0.0,0.1450980392156863,0.06858291551914883,0.03082555852578711
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S42.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,35.0,15.460504201680672,7.554700927788319,0.0,0.13725490196078433,0.06062942824188499,0.029626278148189484
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S45.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,33.0,14.855750300120048,7.068971388389605,0.0,0.12941176470588237,0.05825784431419627,0.027721456425057276
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S48.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,41.0,18.673037214885955,9.318560421349757,0.0,0.1607843137254902,0.0732275969211214,0.036543374201371596
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S6.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,37.0,16.988379351740697,7.906807703351141,0.0,0.1450980392156863,0.06662109549702235,0.031007089032749572
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f2_S9.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,11.0,0.5349339735894357,2.3051155130825265,0.0,0.043137254901960784,0.0020977802885860223,0.009039668678755006,0.0,34.0,15.368787515006002,7.1418342524217,0.0,0.13333333333333333,0.06026975496080785,0.028007193146751763
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S10.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,33.0,16.503481392557024,7.053198631055668,0.0,0.12941176470588237,0.06471953487277264,0.02765960247472811
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S13.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,48.0,24.449411764705882,11.364519997783876,0.0,0.18823529411764706,0.0958800461361015,0.04456674508934853
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S16.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,43.0,20.55721488595438,10.612172400006584,0.0,0.16862745098039217,0.08061652896452698,0.04161636235296699
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S19.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,30.0,14.421032412965186,6.138577316213967,0.0,0.11764705882352941,0.056553068286137986,0.024072852220446927
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S21.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,37.0,18.794333733493396,7.721559382533149,0.0,0.1450980392156863,0.07370326954311135,0.03028062502954176
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S24.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,51.0,26.432268907563024,11.19696562242546,0.0,0.2,0.10365595650024716,0.04390966910755082
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S27.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,31.0,14.859159663865546,6.396134469238204,0.0,0.12156862745098039,0.05827121436810018,0.02508288027152237
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S3.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,41.0,18.67356542617047,9.763466454272407,0.0,0.1607843137254902,0.07322966833792341,0.038288103742244735
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S32.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,26.0,13.732292917166866,5.586824377701949,0.0,0.10196078431372549,0.053852129086928886,0.02190911520667431
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S35.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,43.0,20.55721488595438,10.612172400006584,0.0,0.16862745098039217,0.08061652896452698,0.04161636235296699
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S38.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,40.0,18.516158463385356,9.939062379968071,0.0,0.1568627450980392,0.07261238613092297,0.038976715215561064
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S40.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,38.0,17.324417767106844,9.254570224443494,0.0,0.14901960784313725,0.06793889320434057,0.03629243225271959
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S43.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,33.0,15.109387755102041,6.721032957731549,0.0,0.12941176470588237,0.059252501000400165,0.026356991991104115
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S46.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,36.0,16.143817527010803,7.636955285107255,0.0,0.1411764705882353,0.06330908834121883,0.029948844255322567
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S49.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,38.0,18.13795918367347,7.844003201887872,0.0,0.14901960784313725,0.07112925170068027,0.030760796870148516
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B17_Ant1_f3_S7.png,RGB,"[119, 175, 3]",8,2,3,0.0,16.0,0.5112124849939976,2.076538257514693,0.0,0.06274509803921569,0.002004754843113716,0.008143287284371345,0.0,19.0,0.9188955582232893,3.985845391644126,0.0,0.07450980392156863,0.003603511993032507,0.01563076624174167,0.0,48.0,24.487106842737095,10.993855728474001,0.0,0.18823529411764706,0.09602786997151802,0.043113159719505884
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S0.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,81.0,39.69511915381675,17.643749578965615,0.0,0.3176470588235294,0.15566713393653628,0.069191174819473
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S11.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,63.0,29.708576526060916,13.073402348331536,0.0,0.24705882352941178,0.11650422167082712,0.051268244503260924
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S14.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,96.0,50.65427551930674,19.999548816295842,0.0,0.3764705882352941,0.19864421772277155,0.07842960320116017
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S17.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,90.0,46.03751752262011,19.719204309140306,0.0,0.35294117647058826,0.18053928440243178,0.0773302129770208
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S2.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,74.0,33.87837390085383,16.177030224221106,0.0,0.2901960784313726,0.13285636823864247,0.06343933421263179
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S22.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,85.0,42.82338473301899,19.119959383008304,0.0,0.3333333333333333,0.16793484209027054,0.07498023287454236
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S25.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,73.0,37.725360010194976,16.430397870284814,0.0,0.28627450980392155,0.14794258827527443,0.06443293282464634
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S28.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,61.0,28.9498024722824,12.516358238306198,0.0,0.23921568627450981,0.1135286371462055,0.04908375779727921
/auto/home/artashes/data/train/Inputs/Task_2_ICASSP/B18_Ant1_f1_S30.png,RGB,"[266, 295, 3]",8,2,3,0.0,16.0,0.31664330317318723,1.6025871297449985,0.0,0.06274509803921569,0.0012417384438164205,0.0062846554107647,0.0,10.0,0.20745507837390084,1.082607138168315,0.0,0.0392156862745098,0.0008135493269564739,0.0042455181888953536,0.0,83.0,40.02019880208997,18.407150258554218,0.0,0.3254901960784314,0.15694195608662734,0.07218490297472242
